# i j l theta_ijl interval road_class
0 66 3 0.45 08:30-09:00 urban
0 66 4 0.60 09:00-09:30 urban
0 66 5 0.70 09:30-10:00 urban
0 66 6 0.80 10:00-10:30 urban
0 66 7 0.85 10:30-11:00 urban
0 66 8 0.80 11:00-11:30 urban
0 66 9 0.70 11:30-12:00 urban
0 67 0 0.72 07:00-07:30 suburban
0 67 1 0.60 07:30-08:00 suburban
0 67 2 0.50 08:00-08:30 suburban
0 67 3 0.55 08:30-09:00 suburban
0 67 4 0.68 09:00-09:30 suburban
0 67 5 0.78 09:30-10:00 suburban
0 67 6 0.86 10:00-10:30 suburban
0 67 7 0.90 10:30-11:00 suburban
0 67 8 0.86 11:00-11:30 suburban
0 67 9 0.78 11:30-12:00 suburban
0 68 0 0.65 07:00-07:30 urban
0 68 1 0.50 07:30-08:00 urban
0 68 2 0.40 08:00-08:30 urban
0 68 3 0.45 08:30-09:00 urban
0 68 4 0.60 09:00-09:30 urban
0 68 5 0.70 09:30-10:00 urban
0 68 6 0.80 10:00-10:30 urban
0 68 7 0.85 10:30-11:00 urban
0 68 8 0.80 11:00-11:30 urban
0 68 9 0.70 11:30-12:00 urban
0 69 0 0.65 07:00-07:30 urban
0 69 1 0.50 07:30-08:00 urban
0 69 2 0.40 08:00-08:30 urban
0 69 3 0.45 08:30-09:00 urban
0 69 4 0.60 09:00-09:30 urban
0 69 5 0.70 09:30-10:00 urban
0 69 6 0.80 10:00-10:30 urban
0 69 7 0.85 10:30-11:00 urban
0 69 8 0.80 11:00-11:30 urban
0 69 9 0.70 11:30-12:00 urban
0 70 0 0.65 07:00-07:30 urban
0 70 1 0.50 07:30-08:00 urban
0 70 2 0.40 08:00-08:30 urban
0 70 3 0.45 08:30-09:00 urban
0 70 4 0.60 09:00-09:30 urban
0 70 5 0.70 09:30-10:00 urban
0 70 6 0.80 10:00-10:30 urban
0 70 7 0.85 10:30-11:00 urban
0 70 8 0.80 11:00-11:30 urban
0 70 9 0.70 11:30-12:00 urban
0 71 0 0.65 07:00-07:30 urban
0 71 1 0.50 07:30-08:00 urban
0 71 2 0.40 08:00-08:30 urban
0 71 3 0.45 08:30-09:00 urban
0 71 4 0.60 09:00-09:30 urban
0 71 5 0.70 09:30-10:00 urban
0 71 6 0.80 10:00-10:30 urban
0 71 7 0.85 10:30-11:00 urban
0 71 8 0.80 11:00-11:30 urban
0 71 9 0.70 11:30-12:00 urban
0 72 0 0.72 07:00-07:30 suburban
0 72 1 0.60 07:30-08:00 suburban
0 72 2 0.50 08:00-08:30 suburban
0 72 3 0.55 08:30-09:00 suburban
0 72 4 0.68 09:00-09:30 suburban
0 72 5 0.78 09:30-10:00 suburban
0 72 6 0.86 10:00-10:30 suburban
0 72 7 0.90 10:30-11:00 suburban
0 72 8 0.86 11:00-11:30 suburban
0 72 9 0.78 11:30-12:00 suburban
0 73 0 0.65 07:00-07:30 urban
0 73 1 0.50 07:30-08:00 urban
0 73 2 0.40 08:00-08:30 urban
0 73 3 0.45 08:30-09:00 urban
0 73 4 0.60 09:00-09:30 urban
0 73 5 0.70 09:30-10:00 urban
0 73 6 0.80 10:00-10:30 urban
0 73 7 0.85 10:30-11:00 urban
0 73 8 0.80 11:00-11:30 urban
0 73 9 0.70 11:30-12:00 urban
0 74 0 0.72 07:00-07:30 suburban
0 74 1 0.60 07:30-08:00 suburban
0 74 2 0.50 08:00-08:30 suburban
0 74 3 0.55 08:30-09:00 suburban
0 74 4 0.68 09:00-09:30 suburban
0 74 5 0.78 09:30-10:00 suburban
0 74 6 0.86 10:00-10:30 suburban
0 74 7 0.90 10:30-11:00 suburban
0 74 8 0.86 11:00-11:30 suburban
0 74 9 0.78 11:30-12:00 suburban
0 75 0 0.65 07:00-07:30 urban
0 75 1 0.50 07:30-08:00 urban
0 75 2 0.40 08:00-08:30 urban
0 75 3 0.45 08:30-09:00 urban
0 75 4 0.60 09:00-09:30 urban
0 75 5 0.70 09:30-10:00 urban
0 75 6 0.80 10:00-10:30 urban
0 75 7 0.85 10:30-11:00 urban
0 75 8 0.80 11:00-11:30 urban
0 75 9 0.70 11:30-12:00 urban
0 76 0 0.72 07:00-07:30 suburban
0 76 1 0.60 07:30-08:00 suburban
0 76 2 0.50 08:00-08:30 suburban
0 76 3 0.55 08:30-09:00 suburban
0 76 4 0.68 09:00-09:30 suburban
0 76 5 0.78 09:30-10:00 suburban
0 76 6 0.86 10:00-10:30 suburban
0 76 7 0.90 10:30-11:00 suburban
0 76 8 0.86 11:00-11:30 suburban
0 76 9 0.78 11:30-12:00 suburban
0 77 0 0.72 07:00-07:30 suburban
0 77 1 0.60 07:30-08:00 suburban
0 77 2 0.50 08:00-08:30 suburban
0 77 3 0.55 08:30-09:00 suburban
0 77 4 0.68 09:00-09:30 suburban
0 77 5 0.78 09:30-10:00 suburban
0 77 6 0.86 10:00-10:30 suburban
0 77 7 0.90 10:30-11:00 suburban
0 77 8 0.86 11:00-11:30 suburban
0 77 9 0.78 11:30-12:00 suburban
0 78 0 0.65 07:00-07:30 urban
0 78 1 0.50 07:30-08:00 urban
0 78 2 0.40 08:00-08:30 urban
0 78 3 0.45 08:30-09:00 urban
0 78 4 0.60 09:00-09:30 urban
0 78 5 0.70 09:30-10:00 urban
0 78 6 0.80 10:00-10:30 urban
0 78 7 0.85 10:30-11:00 urban
0 78 8 0.80 11:00-11:30 urban
0 78 9 0.70 11:30-12:00 urban
0 79 0 0.72 07:00-07:30 suburban
0 79 1 0.60 07:30-08:00 suburban
0 79 2 0.50 08:00-08:30 suburban
0 79 3 0.55 08:30-09:00 suburban
0 79 4 0.68 09:00-09:30 suburban
0 79 5 0.78 09:30-10:00 suburban
0 79 6 0.86 10:00-10:30 suburban
0 79 7 0.90 10:30-11:00 suburban
0 79 8 0.86 11:00-11:30 suburban
0 79 9 0.78 11:30-12:00 suburban
0 80 0 0.65 07:00-07:30 urban
0 80 1 0.50 07:30-08:00 urban
0 80 2 0.40 08:00-08:30 urban
0 80 3 0.45 08:30-09:00 urban
0 80 4 0.60 09:00-09:30 urban
0 80 5 0.70 09:30-10:00 urban
0 80 6 0.80 10:00-10:30 urban
0 80 7 0.85 10:30-11:00 urban
0 80 8 0.80 11:00-11:30 urban
0 80 9 0.70 11:30-12:00 urban
0 81 0 0.72 07:00-07:30 suburban
0 81 1 0.60 07:30-08:00 suburban
0 81 2 0.50 08:00-08:30 suburban
0 81 3 0.55 08:30-09:00 suburban
0 81 4 0.68 09:00-09:30 suburban
0 81 5 0.78 09:30-10:00 suburban
0 81 6 0.86 10:00-10:30 suburban
0 81 7 0.90 10:30-11:00 suburban
0 81 8 0.86 11:00-11:30 suburban
0 81 9 0.78 11:30-12:00 suburban
0 82 0 0.72 07:00-07:30 suburban
0 82 1 0.60 07:30-08:00 suburban
0 82 2 0.50 08:00-08:30 suburban
0 82 3 0.55 08:30-09:00 suburban
0 82 4 0.68 09:00-09:30 suburban
0 82 5 0.78 09:30-10:00 suburban
0 82 6 0.86 10:00-10:30 suburban
0 82 7 0.90 10:30-11:00 suburban
0 82 8 0.86 11:00-11:30 suburban
0 82 9 0.78 11:30-12:00 suburban
0 83 0 0.72 07:00-07:30 suburban
0 83 1 0.60 07:30-08:00 suburban
0 83 2 0.50 08:00-08:30 suburban
0 83 3 0.55 08:30-09:00 suburban
0 83 4 0.68 09:00-09:30 suburban
0 83 5 0.78 09:30-10:00 suburban
0 83 6 0.86 10:00-10:30 suburban
0 83 7 0.90 10:30-11:00 suburban
0 83 8 0.86 11:00-11:30 suburban
0 83 9 0.78 11:30-12:00 suburban
0 84 0 0.72 07:00-07:30 suburban
0 84 1 0.60 07:30-08:00 suburban
0 84 2 0.50 08:00-08:30 suburban
0 84 3 0.55 08:30-09:00 suburban
0 84 4 0.68 09:00-09:30 suburban
0 84 5 0.78 09:30-10:00 suburban
0 84 6 0.86 10:00-10:30 suburban
0 84 7 0.90 10:30-11:00 suburban
0 84 8 0.86 11:00-11:30 suburban
0 84 9 0.78 11:30-12:00 suburban
0 85 0 0.72 07:00-07:30 suburban
0 85 1 0.60 07:30-08:00 suburban
0 85 2 0.50 08:00-08:30 suburban
0 85 3 0.55 08:30-09:00 suburban
0 85 4 0.68 09:00-09:30 suburban
0 85 5 0.78 09:30-10:00 suburban
0 85 6 0.86 10:00-10:30 suburban
0 85 7 0.90 10:30-11:00 suburban
0 85 8 0.86 11:00-11:30 suburban
0 85 9 0.78 11:30-12:00 suburban
0 86 0 0.72 07:00-07:30 suburban
0 86 1 0.60 07:30-08:00 suburban
0 86 2 0.50 08:00-08:30 suburban
0 86 3 0.55 08:30-09:00 suburban
0 86 4 0.68 09:00-09:30 suburban
0 86 5 0.78 09:30-10:00 suburban
0 86 6 0.86 10:00-10:30 suburban
0 86 7 0.90 10:30-11:00 suburban
0 86 8 0.86 11:00-11:30 suburban
0 86 9 0.78 11:30-12:00 suburban
0 87 0 0.72 07:00-07:30 suburban
0 87 1 0.60 07:30-08:00 suburban
0 87 2 0.50 08:00-08:30 suburban
0 87 3 0.55 08:30-09:00 suburban
0 87 4 0.68 09:00-09:30 suburban
0 87 5 0.78 09:30-10:00 suburban
0 87 6 0.86 10:00-10:30 suburban
0 87 7 0.90 10:30-11:00 suburban
0 87 8 0.86 11:00-11:30 suburban
0 87 9 0.78 11:30-12:00 suburban
0 88 0 0.72 07:00-07:30 suburban
0 88 1 0.60 07:30-08:00 suburban
0 88 2 0.50 08:00-08:30 suburban
0 88 3 0.55 08:30-09:00 suburban
0 88 4 0.68 09:00-09:30 suburban
0 88 5 0.78 09:30-10:00 suburban
0 88 6 0.86 10:00-10:30 suburban
0 88 7 0.90 10:30-11:00 suburban
0 88 8 0.86 11:00-11:30 suburban
0 88 9 0.78 11:30-12:00 suburban
0 89 0 0.72 07:00-07:30 suburban
0 89 1 0.60 07:30-08:00 suburban
0 89 2 0.50 08:00-08:30 suburban
0 89 3 0.55 08:30-09:00 suburban
0 89 4 0.68 09:00-09:30 suburban
0 89 5 0.78 09:30-10:00 suburban
0 89 6 0.86 10:00-10:30 suburban
0 89 7 0.90 10:30-11:00 suburban
0 89 8 0.86 11:00-11:30 suburban
0 89 9 0.78 11:30-12:00 suburban
0 90 0 0.65 07:00-07:30 urban
0 90 1 0.50 07:30-08:00 urban
0 90 2 0.40 08:00-08:30 urban
0 90 3 0.45 08:30-09:00 urban
0 90 4 0.60 09:00-09:30 urban
0 90 5 0.70 09:30-10:00 urban
0 90 6 0.80 10:00-10:30 urban
0 90 7 0.85 10:30-11:00 urban
0 90 8 0.80 11:00-11:30 urban
0 90 9 0.70 11:30-12:00 urban
0 91 0 0.65 07:00-07:30 urban
0 91 1 0.50 07:30-08:00 urban
0 91 2 0.40 08:00-08:30 urban
0 91 3 0.45 08:30-09:00 urban
0 91 4 0.60 09:00-09:30 urban
0 91 5 0.70 09:30-10:00 urban
0 91 6 0.80 10:00-10:30 urban
0 91 7 0.85 10:30-11:00 urban
0 91 8 0.80 11:00-11:30 urban
0 91 9 0.70 11:30-12:00 urban
0 92 0 0.65 07:00-07:30 urban
0 92 1 0.50 07:30-08:00 urban
0 92 2 0.40 08:00-08:30 urban
0 92 3 0.45 08:30-09:00 urban
0 92 4 0.60 09:00-09:30 urban
0 92 5 0.70 09:30-10:00 urban
0 92 6 0.80 10:00-10:30 urban
0 92 7 0.85 10:30-11:00 urban
0 92 8 0.80 11:00-11:30 urban
0 92 9 0.70 11:30-12:00 urban
0 93 0 0.72 07:00-07:30 suburban
0 93 1 0.60 07:30-08:00 suburban
0 93 2 0.50 08:00-08:30 suburban
0 93 3 0.55 08:30-09:00 suburban
0 93 4 0.68 09:00-09:30 suburban
0 93 5 0.78 09:30-10:00 suburban
0 93 6 0.86 10:00-10:30 suburban
0 93 7 0.90 10:30-11:00 suburban
0 93 8 0.86 11:00-11:30 suburban
0 93 9 0.78 11:30-12:00 suburban
0 94 0 0.72 07:00-07:30 suburban
0 94 1 0.60 07:30-08:00 suburban
0 94 2 0.50 08:00-08:30 suburban
0 94 3 0.55 08:30-09:00 suburban
0 94 4 0.68 09:00-09:30 suburban
0 94 5 0.78 09:30-10:00 suburban
0 94 6 0.86 10:00-10:30 suburban
0 94 7 0.90 10:30-11:00 suburban
0 94 8 0.86 11:00-11:30 suburban
0 94 9 0.78 11:30-12:00 suburban
0 95 0 0.65 07:00-07:30 urban
0 95 1 0.50 07:30-08:00 urban
0 95 2 0.40 08:00-08:30 urban
0 95 3 0.45 08:30-09:00 urban
0 95 4 0.60 09:00-09:30 urban
0 95 5 0.70 09:30-10:00 urban
0 95 6 0.80 10:00-10:30 urban
0 95 7 0.85 10:30-11:00 urban
0 95 8 0.80 11:00-11:30 urban
0 95 9 0.70 11:30-12:00 urban
0 96 0 0.65 07:00-07:30 urban
0 96 1 0.50 07:30-08:00 urban
0 96 2 0.40 08:00-08:30 urban
0 96 3 0.45 08:30-09:00 urban
0 96 4 0.60 09:00-09:30 urban
0 96 5 0.70 09:30-10:00 urban
0 96 6 0.80 10:00-10:30 urban
0 96 7 0.85 10:30-11:00 urban
0 96 8 0.80 11:00-11:30 urban
0 96 9 0.70 11:30-12:00 urban
0 97 0 0.65 07:00-07:30 urban
0 97 1 0.50 07:30-08:00 urban
0 97 2 0.40 08:00-08:30 urban
0 97 3 0.45 08:30-09:00 urban
0 97 4 0.60 09:00-09:30 urban
0 97 5 0.70 09:30-10:00 urban
0 97 6 0.80 10:00-10:30 urban
0 97 7 0.85 10:30-11:00 urban
0 97 8 0.80 11:00-11:30 urban
0 97 9 0.70 11:30-12:00 urban
0 98 0 0.72 07:00-07:30 suburban
0 98 1 0.60 07:30-08:00 suburban
0 98 2 0.50 08:00-08:30 suburban
0 98 3 0.55 08:30-09:00 suburban
0 98 4 0.68 09:00-09:30 suburban
0 98 5 0.78 09:30-10:00 suburban
0 98 6 0.86 10:00-10:30 suburban
0 98 7 0.90 10:30-11:00 suburban
0 98 8 0.86 11:00-11:30 suburban
0 98 9 0.78 11:30-12:00 suburban
0 99 0 0.72 07:00-07:30 suburban
0 99 1 0.60 07:30-08:00 suburban
0 99 2 0.50 08:00-08:30 suburban
0 99 3 0.55 08:30-09:00 suburban
0 99 4 0.68 09:00-09:30 suburban
0 99 5 0.78 09:30-10:00 suburban
0 99 6 0.86 10:00-10:30 suburban
0 99 7 0.90 10:30-11:00 suburban
0 99 8 0.86 11:00-11:30 suburban
0 99 9 0.78 11:30-12:00 suburban
0 100 0 0.72 07:00-07:30 suburban
0 100 1 0.60 07:30-08:00 suburban
0 100 2 0.50 08:00-08:30 suburban
0 100 3 0.55 08:30-09:00 suburban
0 100 4 0.68 09:00-09:30 suburban
0 100 5 0.78 09:30-10:00 suburban
0 100 6 0.86 10:00-10:30 suburban
0 100 7 0.90 10:30-11:00 suburban
0 100 8 0.86 11:00-11:30 suburban
0 100 9 0.78 11:30-12:00 suburban
0 101 0 0.72 07:00-07:30 suburban
0 101 1 0.60 07:30-08:00 suburban
0 101 2 0.50 08:00-08:30 suburban
0 101 3 0.55 08:30-09:00 suburban
0 101 4 0.68 09:00-09:30 suburban
0 101 5 0.78 09:30-10:00 suburban
0 101 6 0.86 10:00-10:30 suburban
0 101 7 0.90 10:30-11:00 suburban
0 101 8 0.86 11:00-11:30 suburban
0 101 9 0.78 11:30-12:00 suburban
0 102 0 0.65 07:00-07:30 urban
0 102 1 0.50 07:30-08:00 urban
0 102 2 0.40 08:00-08:30 urban
0 102 3 0.45 08:30-09:00 urban
0 102 4 0.60 09:00-09:30 urban
0 102 5 0.70 09:30-10:00 urban
0 102 6 0.80 10:00-10:30 urban
0 102 7 0.85 10:30-11:00 urban
0 102 8 0.80 11:00-11:30 urban
0 102 9 0.70 11:30-12:00 urban
0 103 0 0.65 07:00-07:30 urban
0 103 1 0.50 07:30-08:00 urban
0 103 2 0.40 08:00-08:30 urban
0 103 3 0.45 08:30-09:00 urban
0 103 4 0.60 09:00-09:30 urban
0 103 5 0.70 09:30-10:00 urban
0 103 6 0.80 10:00-10:30 urban
0 103 7 0.85 10:30-11:00 urban
0 103 8 0.80 11:00-11:30 urban
0 103 9 0.70 11:30-12:00 urban
0 104 0 0.72 07:00-07:30 suburban
0 104 1 0.60 07:30-08:00 suburban
0 104 2 0.50 08:00-08:30 suburban
0 104 3 0.55 08:30-09:00 suburban
0 104 4 0.68 09:00-09:30 suburban
0 104 5 0.78 09:30-10:00 suburban
0 104 6 0.86 10:00-10:30 suburban
0 104 7 0.90 10:30-11:00 suburban
0 104 8 0.86 11:00-11:30 suburban
0 104 9 0.78 11:30-12:00 suburban
0 105 0 0.72 07:00-07:30 suburban
0 105 1 0.60 07:30-08:00 suburban
0 105 2 0.50 08:00-08:30 suburban
0 105 3 0.55 08:30-09:00 suburban
0 105 4 0.68 09:00-09:30 suburban
0 105 5 0.78 09:30-10:00 suburban
0 105 6 0.86 10:00-10:30 suburban
0 105 7 0.90 10:30-11:00 suburban
0 105 8 0.86 11:00-11:30 suburban
0 105 9 0.78 11:30-12:00 suburban
0 106 0 0.72 07:00-07:30 suburban
0 106 1 0.60 07:30-08:00 suburban
0 106 2 0.50 08:00-08:30 suburban
0 106 3 0.55 08:30-09:00 suburban
0 106 4 0.68 09:00-09:30 suburban
0 106 5 0.78 09:30-10:00 suburban
0 106 6 0.86 10:00-10:30 suburban
0 106 7 0.90 10:30-11:00 suburban
0 106 8 0.86 11:00-11:30 suburban
0 106 9 0.78 11:30-12:00 suburban
0 107 0 0.72 07:00-07:30 suburban
0 107 1 0.60 07:30-08:00 suburban
0 107 2 0.50 08:00-08:30 suburban
0 107 3 0.55 08:30-09:00 suburban
0 107 4 0.68 09:00-09:30 suburban
0 107 5 0.78 09:30-10:00 suburban
0 107 6 0.86 10:00-10:30 suburban
0 107 7 0.90 10:30-11:00 suburban
0 107 8 0.86 11:00-11:30 suburban
0 107 9 0.78 11:30-12:00 suburban
0 108 0 0.65 07:00-07:30 urban
0 108 1 0.50 07:30-08:00 urban
0 108 2 0.40 08:00-08:30 urban
0 108 3 0.45 08:30-09:00 urban
0 108 4 0.60 09:00-09:30 urban
0 108 5 0.70 09:30-10:00 urban
0 108 6 0.80 10:00-10:30 urban
0 108 7 0.85 10:30-11:00 urban
0 108 8 0.80 11:00-11:30 urban
0 108 9 0.70 11:30-12:00 urban
0 109 0 0.72 07:00-07:30 suburban
0 109 1 0.60 07:30-08:00 suburban
0 109 2 0.50 08:00-08:30 suburban
0 109 3 0.55 08:30-09:00 suburban
0 109 4 0.68 09:00-09:30 suburban
0 109 5 0.78 09:30-10:00 suburban
0 109 6 0.86 10:00-10:30 suburban
0 109 7 0.90 10:30-11:00 suburban
0 109 8 0.86 11:00-11:30 suburban
0 109 9 0.78 11:30-12:00 suburban
0 110 0 0.72 07:00-07:30 suburban
0 110 1 0.60 07:30-08:00 suburban
0 110 2 0.50 08:00-08:30 suburban
0 110 3 0.55 08:30-09:00 suburban
0 110 4 0.68 09:00-09:30 suburban
0 110 5 0.78 09:30-10:00 suburban
0 110 6 0.86 10:00-10:30 suburban
0 110 7 0.90 10:30-11:00 suburban
0 110 8 0.86 11:00-11:30 suburban
0 110 9 0.78 11:30-12:00 suburban
0 111 0 0.72 07:00-07:30 suburban
0 111 1 0.60 07:30-08:00 suburban
0 111 2 0.50 08:00-08:30 suburban
0 111 3 0.55 08:30-09:00 suburban
0 111 4 0.68 09:00-09:30 suburban
0 111 5 0.78 09:30-10:00 suburban
0 111 6 0.86 10:00-10:30 suburban
0 111 7 0.90 10:30-11:00 suburban
0 111 8 0.86 11:00-11:30 suburban
0 111 9 0.78 11:30-12:00 suburban
0 112 0 0.65 07:00-07:30 urban
0 112 1 0.50 07:30-08:00 urban
0 112 2 0.40 08:00-08:30 urban
0 112 3 0.45 08:30-09:00 urban
0 112 4 0.60 09:00-09:30 urban
0 112 5 0.70 09:30-10:00 urban
0 112 6 0.80 10:00-10:30 urban
0 112 7 0.85 10:30-11:00 urban
0 112 8 0.80 11:00-11:30 urban
0 112 9 0.70 11:30-12:00 urban
0 113 0 0.72 07:00-07:30 suburban
0 113 1 0.60 07:30-08:00 suburban
0 113 2 0.50 08:00-08:30 suburban
0 113 3 0.55 08:30-09:00 suburban
0 113 4 0.68 09:00-09:30 suburban
0 113 5 0.78 09:30-10:00 suburban
0 113 6 0.86 10:00-10:30 suburban
0 113 7 0.90 10:30-11:00 suburban
0 113 8 0.86 11:00-11:30 suburban
0 113 9 0.78 11:30-12:00 suburban
0 114 0 0.65 07:00-07:30 urban
0 114 1 0.50 07:30-08:00 urban
0 114 2 0.40 08:00-08:30 urban
0 114 3 0.45 08:30-09:00 urban
0 114 4 0.60 09:00-09:30 urban
0 114 5 0.70 09:30-10:00 urban
0 114 6 0.80 10:00-10:30 urban
0 114 7 0.85 10:30-11:00 urban
0 114 8 0.80 11:00-11:30 urban
0 114 9 0.70 11:30-12:00 urban
0 115 0 0.72 07:00-07:30 suburban
0 115 1 0.60 07:30-08:00 suburban
0 115 2 0.50 08:00-08:30 suburban
0 115 3 0.55 08:30-09:00 suburban
0 115 4 0.68 09:00-09:30 suburban
0 115 5 0.78 09:30-10:00 suburban
0 115 6 0.86 10:00-10:30 suburban
0 115 7 0.90 10:30-11:00 suburban
0 115 8 0.86 11:00-11:30 suburban
0 115 9 0.78 11:30-12:00 suburban
0 116 0 0.65 07:00-07:30 urban
0 116 1 0.50 07:30-08:00 urban
0 116 2 0.40 08:00-08:30 urban
0 116 3 0.45 08:30-09:00 urban
0 116 4 0.60 09:00-09:30 urban
0 116 5 0.70 09:30-10:00 urban
0 116 6 0.80 10:00-10:30 urban
0 116 7 0.85 10:30-11:00 urban
0 116 8 0.80 11:00-11:30 urban
0 116 9 0.70 11:30-12:00 urban
0 117 0 0.72 07:00-07:30 suburban
0 117 1 0.60 07:30-08:00 suburban
0 117 2 0.50 08:00-08:30 suburban
0 117 3 0.55 08:30-09:00 suburban
0 117 4 0.68 09:00-09:30 suburban
0 117 5 0.78 09:30-10:00 suburban
0 117 6 0.86 10:00-10:30 suburban
0 117 7 0.90 10:30-11:00 suburban
0 117 8 0.86 11:00-11:30 suburban
0 117 9 0.78 11:30-12:00 suburban
0 118 0 0.72 07:00-07:30 suburban
0 118 1 0.60 07:30-08:00 suburban
0 118 2 0.50 08:00-08:30 suburban
0 118 3 0.55 08:30-09:00 suburban
0 118 4 0.68 09:00-09:30 suburban
0 118 5 0.78 09:30-10:00 suburban
0 118 6 0.86 10:00-10:30 suburban
0 118 7 0.90 10:30-11:00 suburban
0 118 8 0.86 11:00-11:30 suburban
0 118 9 0.78 11:30-12:00 suburban
0 119 0 0.65 07:00-07:30 urban
0 119 1 0.50 07:30-08:00 urban
0 119 2 0.40 08:00-08:30 urban
0 119 3 0.45 08:30-09:00 urban
0 119 4 0.60 09:00-09:30 urban
0 119 5 0.70 09:30-10:00 urban
0 119 6 0.80 10:00-10:30 urban
0 119 7 0.85 10:30-11:00 urban
0 119 8 0.80 11:00-11:30 urban
0 119 9 0.70 11:30-12:00 urban
0 120 0 0.65 07:00-07:30 urban
0 120 1 0.50 07:30-08:00 urban
0 120 2 0.40 08:00-08:30 urban
0 120 3 0.45 08:30-09:00 urban
0 120 4 0.60 09:00-09:30 urban
0 120 5 0.70 09:30-10:00 urban
0 120 6 0.80 10:00-10:30 urban
0 120 7 0.85 10:30-11:00 urban
0 120 8 0.80 11:00-11:30 urban
0 120 9 0.70 11:30-12:00 urban
0 121 0 0.72 07:00-07:30 suburban
0 121 1 0.60 07:30-08:00 suburban
0 121 2 0.50 08:00-08:30 suburban
0 121 3 0.55 08:30-09:00 suburban
0 121 4 0.68 09:00-09:30 suburban
0 121 5 0.78 09:30-10:00 suburban
0 121 6 0.86 10:00-10:30 suburban
0 121 7 0.90 10:30-11:00 suburban
0 121 8 0.86 11:00-11:30 suburban
0 121 9 0.78 11:30-12:00 suburban
0 122 0 0.65 07:00-07:30 urban
0 122 1 0.50 07:30-08:00 urban
0 122 2 0.40 08:00-08:30 urban
0 122 3 0.45 08:30-09:00 urban
0 122 4 0.60 09:00-09:30 urban
0 122 5 0.70 09:30-10:00 urban
0 122 6 0.80 10:00-10:30 urban
0 122 7 0.85 10:30-11:00 urban
0 122 8 0.80 11:00-11:30 urban
0 122 9 0.70 11:30-12:00 urban
0 123 0 0.72 07:00-07:30 suburban
0 123 1 0.60 07:30-08:00 suburban
0 123 2 0.50 08:00-08:30 suburban
0 123 3 0.55 08:30-09:00 suburban
0 123 4 0.68 09:00-09:30 suburban
0 123 5 0.78 09:30-10:00 suburban
0 123 6 0.86 10:00-10:30 suburban
0 123 7 0.90 10:30-11:00 suburban
0 123 8 0.86 11:00-11:30 suburban
0 123 9 0.78 11:30-12:00 suburban
0 124 0 0.65 07:00-07:30 urban
0 124 1 0.50 07:30-08:00 urban
0 124 2 0.40 08:00-08:30 urban
0 124 3 0.45 08:30-09:00 urban
0 124 4 0.60 09:00-09:30 urban
0 124 5 0.70 09:30-10:00 urban
0 124 6 0.80 10:00-10:30 urban
0 124 7 0.85 10:30-11:00 urban
0 124 8 0.80 11:00-11:30 urban
0 124 9 0.70 11:30-12:00 urban
0 125 0 0.72 07:00-07:30 suburban
0 125 1 0.60 07:30-08:00 suburban
0 125 2 0.50 08:00-08:30 suburban
0 125 3 0.55 08:30-09:00 suburban
0 125 4 0.68 09:00-09:30 suburban
0 125 5 0.78 09:30-10:00 suburban
0 125 6 0.86 10:00-10:30 suburban
0 125 7 0.90 10:30-11:00 suburban
0 125 8 0.86 11:00-11:30 suburban
0 125 9 0.78 11:30-12:00 suburban
0 126 0 0.72 07:00-07:30 suburban
0 126 1 0.60 07:30-08:00 suburban
0 126 2 0.50 08:00-08:30 suburban
0 126 3 0.55 08:30-09:00 suburban
0 126 4 0.68 09:00-09:30 suburban
0 126 5 0.78 09:30-10:00 suburban
0 126 6 0.86 10:00-10:30 suburban
0 126 7 0.90 10:30-11:00 suburban
0 126 8 0.86 11:00-11:30 suburban
0 126 9 0.78 11:30-12:00 suburban
0 127 0 0.65 07:00-07:30 urban
0 127 1 0.50 07:30-08:00 urban
0 127 2 0.40 08:00-08:30 urban
0 127 3 0.45 08:30-09:00 urban
0 127 4 0.60 09:00-09:30 urban
0 127 5 0.70 09:30-10:00 urban
0 127 6 0.80 10:00-10:30 urban
0 127 7 0.85 10:30-11:00 urban
0 127 8 0.80 11:00-11:30 urban
0 127 9 0.70 11:30-12:00 urban
0 128 0 0.65 07:00-07:30 urban
0 128 1 0.50 07:30-08:00 urban
0 128 2 0.40 08:00-08:30 urban
0 128 3 0.45 08:30-09:00 urban
0 128 4 0.60 09:00-09:30 urban
0 128 5 0.70 09:30-10:00 urban
0 128 6 0.80 10:00-10:30 urban
0 128 7 0.85 10:30-11:00 urban
0 128 8 0.80 11:00-11:30 urban
0 128 9 0.70 11:30-12:00 urban
0 129 0 0.72 07:00-07:30 suburban
0 129 1 0.60 07:30-08:00 suburban
0 129 2 0.50 08:00-08:30 suburban
0 129 3 0.55 08:30-09:00 suburban
0 129 4 0.68 09:00-09:30 suburban
0 129 5 0.78 09:30-10:00 suburban
0 129 6 0.86 10:00-10:30 suburban
0 129 7 0.90 10:30-11:00 suburban
0 129 8 0.86 11:00-11:30 suburban
0 129 9 0.78 11:30-12:00 suburban
0 130 0 0.65 07:00-07:30 urban
0 130 1 0.50 07:30-08:00 urban
0 130 2 0.40 08:00-08:30 urban
0 130 3 0.45 08:30-09:00 urban
0 130 4 0.60 09:00-09:30 urban
0 130 5 0.70 09:30-10:00 urban
0 130 6 0.80 10:00-10:30 urban
0 130 7 0.85 10:30-11:00 urban
0 130 8 0.80 11:00-11:30 urban
0 130 9 0.70 11:30-12:00 urban
0 131 0 0.65 07:00-07:30 urban
